"exam","teacher","course","section","file","ext","sizeBytes","path"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA__dup63087766.pdf",".pdf","9522746","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA__dup63087766.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA__dup683212044.pdf",".pdf","7689772","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA__dup683212044.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA__dup887478142.pdf",".pdf","7657352","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA__dup887478142.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA__dup992644470.pdf",".pdf","7443515","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA__dup992644470.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA_1.pdf",".pdf","7158007","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA_1.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA1.pdf",".pdf","6908719","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA1.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA16.pdf",".pdf","8478393","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA16.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA17(1).pdf",".pdf","7831706","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA17(1).pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA17.pdf",".pdf","7831706","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA17.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA18.pdf",".pdf","7443912","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA18.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA19.pdf",".pdf","7868597","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA19.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA2.pdf",".pdf","6475750","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA2.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA20.pdf",".pdf","5358531","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA20.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA3.pdf",".pdf","6483416","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA3.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA4.pdf",".pdf","7267022","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA4.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DA5.pdf",".pdf","6889919","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DA5.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE.pdf",".pdf","2572521","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE__dup1126599264.pdf",".pdf","2360246","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE__dup1126599264.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE__dup2117585.pdf",".pdf","2458428","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE__dup2117585.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE__dup864157122.pdf",".pdf","3906081","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE__dup864157122.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE__dup922333166.pdf",".pdf","2253991","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE__dup922333166.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE_1.pdf",".pdf","2618542","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE_1.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE1.pdf",".pdf","2131995","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE1.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE16.pdf",".pdf","3879172","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE16.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE17(1).pdf",".pdf","3312918","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE17(1).pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE17.pdf",".pdf","3312275","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE17.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE19.pdf",".pdf","3390729","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE19.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE2.pdf",".pdf","1938667","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE2.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE20.pdf",".pdf","3343376","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE20.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE3.pdf",".pdf","1934076","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE3.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE4.pdf",".pdf","2691196","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE4.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","04.-Luyen-e-TOEIC-NEW-FORMAT","DE5.pdf",".pdf","2462846","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\04.-Luyen-e-TOEIC-NEW-FORMAT\DE5.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","[ETS 2023][TEST 3][SONG NGỮ].pdf",".pdf","2325109","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\[ETS 2023][TEST 3][SONG NGỮ].pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","ĐÁP ÁN ETS 2024 RC.pdf",".pdf","180273","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\ĐÁP ÁN ETS 2024 RC.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","DỊCH GIẢI ETS 2023.pdf",".pdf","18993350","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\DỊCH GIẢI ETS 2023.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","ETS 2023_RC TEST 2_SONG NGỮ + GIẢI CHI TIẾT.pdf",".pdf","1588644","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\ETS 2023_RC TEST 2_SONG NGỮ + GIẢI CHI TIẾT.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","ETS 2023_RC_TEST 04_SONG NGỮ + GIẢI CHI TIẾT.pdf",".pdf","4147218","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\ETS 2023_RC_TEST 04_SONG NGỮ + GIẢI CHI TIẾT.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","ETS 2023_TEST 2 FULL.pdf",".pdf","18140046","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\ETS 2023_TEST 2 FULL.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","ETS 2023_TEST 3 FULL.pdf",".pdf","18969092","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\ETS 2023_TEST 3 FULL.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","ETS 2023_TEST 4 FULL.pdf",".pdf","18135895","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\ETS 2023_TEST 4 FULL.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","GIẢI CHI TIẾT DỊCH SONG NGỮ ETS 2023 T1.pdf",".pdf","2241326","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\GIẢI CHI TIẾT DỊCH SONG NGỮ ETS 2023 T1.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","GIẢI CHI TIẾT ETS 2024 - TEST 1.pdf",".pdf","14528506","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\GIẢI CHI TIẾT ETS 2024 - TEST 1.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","GIẢI CHI TIẾT ETS 2024 - TEST 10.pdf",".pdf","10565800","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\GIẢI CHI TIẾT ETS 2024 - TEST 10.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","GIẢI CHI TIẾT ETS 2024 - TEST 2.pdf",".pdf","17602260","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\GIẢI CHI TIẾT ETS 2024 - TEST 2.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","GIẢI CHI TIẾT ETS 2024 - TEST 3.pdf",".pdf","15371365","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\GIẢI CHI TIẾT ETS 2024 - TEST 3.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","GIẢI CHI TIẾT ETS 2024 - TEST 4.pdf",".pdf","17079551","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\GIẢI CHI TIẾT ETS 2024 - TEST 4.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","GIẢI CHI TIẾT ETS 2024 - TEST 5.pdf",".pdf","12433866","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\GIẢI CHI TIẾT ETS 2024 - TEST 5.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","GIẢI CHI TIẾT ETS 2024 - TEST 6.pdf",".pdf","11545912","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\GIẢI CHI TIẾT ETS 2024 - TEST 6.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","GIẢI CHI TIẾT ETS 2024 - TEST 7.pdf",".pdf","12181362","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\GIẢI CHI TIẾT ETS 2024 - TEST 7.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","GIẢI CHI TIẾT ETS 2024 - TEST 8.pdf",".pdf","12636204","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\GIẢI CHI TIẾT ETS 2024 - TEST 8.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","GIẢI CHI TIẾT ETS 2024 - TEST 9.pdf",".pdf","10236126","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\GIẢI CHI TIẾT ETS 2024 - TEST 9.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","GIẢI CHI TIẾT RC_ ETS 2023_TEST 3.pdf",".pdf","14589041","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\GIẢI CHI TIẾT RC_ ETS 2023_TEST 3.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","GIẢI CHI TIẾT_ ETS 2023_TEST 2.pdf",".pdf","14016700","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\GIẢI CHI TIẾT_ ETS 2023_TEST 2.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","HIGHLIGHT GIẢI CHI TIẾT TEST 6.pdf",".pdf","15354911","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\HIGHLIGHT GIẢI CHI TIẾT TEST 6.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","HIGHLIGHT GIẢI CHI TIẾT TEST 7.pdf",".pdf","14311862","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\HIGHLIGHT GIẢI CHI TIẾT TEST 7.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","HIGHLIGHT-GIẢI-CHI-TIẾT-ETS 2023 TEST 5.pdf",".pdf","14513252","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\HIGHLIGHT-GIẢI-CHI-TIẾT-ETS 2023 TEST 5.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","LC_ETS 2023_TEST 10.pdf",".pdf","6237687","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\LC_ETS 2023_TEST 10.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","LC_ETS 2023_TEST 4.pdf",".pdf","6665309","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\LC_ETS 2023_TEST 4.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","LC_ETS 2023_TEST 5.pdf",".pdf","6984677","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\LC_ETS 2023_TEST 5.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","LC_ETS 2023_TEST 6.pdf",".pdf","6905140","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\LC_ETS 2023_TEST 6.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","LC_ETS 2023_TEST 7.pdf",".pdf","6675237","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\LC_ETS 2023_TEST 7.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","LC_ETS 2023_TEST 8.pdf",".pdf","7048926","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\LC_ETS 2023_TEST 8.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","LC_ETS 2023_TEST 9.pdf",".pdf","6893191","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\LC_ETS 2023_TEST 9.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","RC_ ETS 2023_TEST 10.pdf",".pdf","11045099","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\RC_ ETS 2023_TEST 10.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","RC_ ETS 2023_TEST 4.pdf",".pdf","11391488","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\RC_ ETS 2023_TEST 4.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","RC_ ETS 2023_TEST 5.pdf",".pdf","11456634","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\RC_ ETS 2023_TEST 5.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","RC_ ETS 2023_TEST 6.pdf",".pdf","10906061","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\RC_ ETS 2023_TEST 6.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","RC_ ETS 2023_TEST 7.pdf",".pdf","11478242","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\RC_ ETS 2023_TEST 7.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","RC_ ETS 2023_TEST 8.pdf",".pdf","11227167","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\RC_ ETS 2023_TEST 8.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","RC_ ETS 2023_TEST 9.pdf",".pdf","11595158","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\RC_ ETS 2023_TEST 9.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","TEST 1 LC (1).pdf",".pdf","13507286","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\TEST 1 LC (1).pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","TEST 1 RC (1).pdf",".pdf","20277207","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\TEST 1 RC (1).pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","TEST 1_ETS 2023_SCRIPT.pdf",".pdf","15673826","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\TEST 1_ETS 2023_SCRIPT.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","TEST 10 LC (1).pdf",".pdf","14901058","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\TEST 10 LC (1).pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","TEST 10_ETS 2023_SCRIPT.pdf",".pdf","14619486","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\TEST 10_ETS 2023_SCRIPT.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","TEST 2 LC (1).pdf",".pdf","14388118","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\TEST 2 LC (1).pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","TEST 2_ETS 2023_SCRIPT.pdf",".pdf","15031887","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\TEST 2_ETS 2023_SCRIPT.pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","TEST 3 LC (1).pdf",".pdf","14575474","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\TEST 3 LC (1).pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","TEST 3 RC (1).pdf",".pdf","20651164","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\TEST 3 RC (1).pdf"
"toeic","Mai-Phuong","TOEIC-MAI-PHUONG-NGHE-OC","05.-Giai-ETS-2023-+-ETS-2024","TEST 3_ETS 2023_SCRIPT.pdf",".pdf","15366698","courses\toeic\Mai-Phuong\TOEIC-MAI-PHUONG-NGHE-OC\05.-Giai-ETS-2023-+-ETS-2024\TEST 3_ETS 2023_SCRIPT.pdf"
